Function,nr_c,dot_product_length,Num Samples,Max ABS difference,Min duration us,Max duration us,Average duration us
c_avx_fixed_dimension_matrix_multiply,17,17,5,2.1073424e-07,2.0,11.0,2.5
c_avx_fixed_dimension_accumulate_matrix_multiply,17,17,5,2.1335217e-07,1.0,2.0,1.9
c_matrix_multiply,17,17,15,3.6041101e-07,20.0,27.0,21.0
c_opensal_matrix_multiply,17,17,15,3.6041101e-07,16.0,25.0,17.0
c_avx_fixed_dimension_matrix_multiply,17,17,15,2.149076e-07,3.0,4.0,3.9
c_avx_fixed_dimension_accumulate_matrix_multiply,17,17,15,3.6041101e-07,2.0,4.0,2.9
c_matrix_multiply,17,17,45,2.5463115e-07,62.0,72.0,62.3
c_opensal_matrix_multiply,17,17,45,2.5463115e-07,49.0,60.0,50.0
c_avx_fixed_dimension_matrix_multiply,17,17,45,2.6656008e-07,9.0,17.0,10.0
c_avx_fixed_dimension_accumulate_matrix_multiply,17,17,45,2.5463115e-07,6.0,7.0,6.8
c_matrix_multiply,17,17,135,3.5886748e-07,180.0,184.0,180.7
c_opensal_matrix_multiply,17,17,135,3.5886748e-07,148.0,154.0,148.8
c_avx_fixed_dimension_matrix_multiply,17,17,135,2.9802322e-07,26.0,35.0,27.1
c_avx_fixed_dimension_accumulate_matrix_multiply,17,17,135,3.5886748e-07,17.0,25.0,18.2
c_matrix_multiply,17,17,405,4.9151248e-07,550.0,555.0,551.5
c_opensal_matrix_multiply,17,17,405,4.9151248e-07,448.0,458.0,450.2
c_avx_fixed_dimension_matrix_multiply,17,17,405,3.5793818e-07,77.0,288.0,81.1
c_avx_fixed_dimension_accumulate_matrix_multiply,17,17,405,4.9151248e-07,51.0,61.0,52.7
c_matrix_multiply,17,17,1215,5.0576216e-07,1713.0,1722.0,1715.7
c_opensal_matrix_multiply,17,17,1215,5.0576216e-07,1351.0,1368.0,1355.2
c_avx_fixed_dimension_matrix_multiply,17,17,1215,2.9802322e-07,240.0,251.0,242.5
c_avx_fixed_dimension_accumulate_matrix_multiply,17,17,1215,5.0576216e-07,159.0,182.0,171.3
c_matrix_multiply,17,17,3645,4.9151248e-07,5030.0,5044.0,5033.4
c_opensal_matrix_multiply,17,17,3645,4.9151248e-07,4072.0,4107.0,4086.2
c_avx_fixed_dimension_matrix_multiply,17,17,3645,4.3392836e-07,720.0,744.0,726.1
c_avx_fixed_dimension_accumulate_matrix_multiply,17,17,3645,4.9151248e-07,519.0,540.0,530.1
c_matrix_multiply,17,17,10935,6.078505e-07,15149.0,15197.0,15158.9
c_opensal_matrix_multiply,17,17,10935,6.078505e-07,12316.0,12425.0,12358.8
c_avx_fixed_dimension_matrix_multiply,17,17,10935,4.7892803e-07,2257.0,4592.0,2298.8
c_avx_fixed_dimension_accumulate_matrix_multiply,17,17,10935,6.078505e-07,1758.0,2078.0,1982.5
c_matrix_multiply,17,17,32805,5.0926229e-07,47340.0,47490.0,47390.8
c_opensal_matrix_multiply,17,17,32805,5.0926229e-07,63571.0,64361.0,63726.8
c_avx_fixed_dimension_matrix_multiply,17,17,32805,4.9151248e-07,7454.0,8267.0,7532.2
c_avx_fixed_dimension_accumulate_matrix_multiply,17,17,32805,5.0926229e-07,6092.0,10737.0,7714.2
c_matrix_multiply,17,17,98415,5.96093e-07,144597.0,145210.0,144809.5
c_opensal_matrix_multiply,17,17,98415,5.96093e-07,129438.0,130734.0,129742.8
c_avx_fixed_dimension_matrix_multiply,17,17,98415,4.5099097e-07,18995.0,20850.0,20254.8
c_avx_fixed_dimension_accumulate_matrix_multiply,17,17,98415,5.96093e-07,28569.0,29016.0,28627.3
c_matrix_multiply,17,18,5,2.6656008e-07,7.0,13.0,7.6
c_opensal_matrix_multiply,17,18,5,2.6656008e-07,6.0,11.0,6.1
c_avx_fixed_dimension_matrix_multiply,17,18,5,2.6656008e-07,2.0,17.0,2.7
c_avx_fixed_dimension_accumulate_matrix_multiply,17,18,5,2.6656008e-07,2.0,9.0,2.2
c_matrix_multiply,17,18,15,2.8932823e-07,22.0,27.0,22.2
c_opensal_matrix_multiply,17,18,15,2.8932823e-07,17.0,21.0,17.9
c_avx_fixed_dimension_matrix_multiply,17,18,15,2.0874926e-07,4.0,18.0,4.3
c_avx_fixed_dimension_accumulate_matrix_multiply,17,18,15,2.8932823e-07,3.0,4.0,3.2
c_matrix_multiply,17,18,45,3.7697288e-07,65.0,75.0,65.7
c_opensal_matrix_multiply,17,18,45,3.7697288e-07,52.0,58.0,52.6
c_avx_fixed_dimension_matrix_multiply,17,18,45,2.6656008e-07,10.0,14.0,10.7
c_avx_fixed_dimension_accumulate_matrix_multiply,17,18,45,3.7697288e-07,7.0,12.0,7.8
c_matrix_multiply,17,18,135,3.6530645e-07,194.0,201.0,194.8
c_opensal_matrix_multiply,17,18,135,3.6530645e-07,156.0,164.0,157.2
c_avx_fixed_dimension_matrix_multiply,17,18,135,2.4575624e-07,28.0,37.0,28.9
c_avx_fixed_dimension_accumulate_matrix_multiply,17,18,135,3.6530645e-07,21.0,26.0,21.3
c_matrix_multiply,17,18,405,4.9151248e-07,596.0,602.0,598.2
c_opensal_matrix_multiply,17,18,405,4.9151248e-07,473.0,483.0,476.2
c_avx_fixed_dimension_matrix_multiply,17,18,405,2.9802322e-07,82.0,91.0,83.6
c_avx_fixed_dimension_accumulate_matrix_multiply,17,18,405,4.9151248e-07,60.0,72.0,61.6
c_matrix_multiply,17,18,1215,3.998401e-07,1784.0,1793.0,1786.1
c_opensal_matrix_multiply,17,18,1215,3.998401e-07,1431.0,1477.0,1436.6
c_avx_fixed_dimension_matrix_multiply,17,18,1215,2.6656008e-07,258.0,270.0,261.2
c_avx_fixed_dimension_accumulate_matrix_multiply,17,18,1215,3.998401e-07,186.0,203.0,193.4
c_matrix_multiply,17,18,3645,5.9623267e-07,5299.0,5332.0,5304.1
c_opensal_matrix_multiply,17,18,3645,5.9623267e-07,4295.0,4333.0,4311.3
c_avx_fixed_dimension_matrix_multiply,17,18,3645,3.6256091e-07,781.0,803.0,788.0
c_avx_fixed_dimension_accumulate_matrix_multiply,17,18,3645,5.9623267e-07,574.0,625.0,608.1
c_matrix_multiply,17,18,10935,4.8262285e-07,16019.0,16085.0,16029.4
c_opensal_matrix_multiply,17,18,10935,4.8262285e-07,13772.0,13909.0,13801.9
c_avx_fixed_dimension_matrix_multiply,17,18,10935,4.7683716e-07,2406.0,2436.0,2417.7
c_avx_fixed_dimension_accumulate_matrix_multiply,17,18,10935,4.8262285e-07,2151.0,2397.0,2194.8
c_matrix_multiply,17,18,32805,5.4952767e-07,47971.0,50553.0,50391.1
c_opensal_matrix_multiply,17,18,32805,5.4952767e-07,68970.0,72189.0,69164.6
c_avx_fixed_dimension_matrix_multiply,17,18,32805,4.8054801e-07,6772.0,7484.0,7289.5
c_avx_fixed_dimension_accumulate_matrix_multiply,17,18,32805,5.4952767e-07,10855.0,11629.0,11025.8
c_matrix_multiply,17,18,98415,5.9901924e-07,146028.0,151895.0,151510.5
c_opensal_matrix_multiply,17,18,98415,5.9901924e-07,135353.0,136217.0,135588.7
c_avx_fixed_dimension_matrix_multiply,17,18,98415,4.8054801e-07,20175.0,22170.0,21642.2
c_avx_fixed_dimension_accumulate_matrix_multiply,17,18,98415,5.9901924e-07,29621.0,31815.0,29748.2
c_matrix_multiply,17,19,5,2.3868037e-07,7.0,12.0,8.0
c_opensal_matrix_multiply,17,19,5,2.3868037e-07,6.0,12.0,6.4
c_avx_fixed_dimension_matrix_multiply,17,19,5,2.4027401e-07,2.0,6.0,3.0
c_avx_fixed_dimension_accumulate_matrix_multiply,17,19,5,2.3868037e-07,2.0,3.0,2.1
c_matrix_multiply,17,19,15,2.4027401e-07,23.0,30.0,23.3
c_opensal_matrix_multiply,17,19,15,2.4027401e-07,18.0,23.0,18.8
c_avx_fixed_dimension_matrix_multiply,17,19,15,1.8848644e-07,4.0,5.0,4.4
c_avx_fixed_dimension_accumulate_matrix_multiply,17,19,15,2.4027401e-07,3.0,4.0,3.2
c_matrix_multiply,17,19,45,3.6256091e-07,68.0,74.0,68.6
c_opensal_matrix_multiply,17,19,45,3.6256091e-07,55.0,61.0,55.4
c_avx_fixed_dimension_matrix_multiply,17,19,45,2.6656008e-07,11.0,17.0,11.4
c_avx_fixed_dimension_accumulate_matrix_multiply,17,19,45,3.6256091e-07,7.0,8.0,7.7
c_matrix_multiply,17,19,135,3.7697288e-07,206.0,213.0,207.0
c_opensal_matrix_multiply,17,19,135,3.7697288e-07,164.0,172.0,165.5
c_avx_fixed_dimension_matrix_multiply,17,19,135,3.2098083e-07,30.0,39.0,30.6
c_avx_fixed_dimension_accumulate_matrix_multiply,17,19,135,3.7697288e-07,20.0,25.0,20.7
c_matrix_multiply,17,19,405,4.7683716e-07,619.0,694.0,622.3
c_opensal_matrix_multiply,17,19,405,4.7683716e-07,499.0,515.0,502.2
c_avx_fixed_dimension_matrix_multiply,17,19,405,3.3717478e-07,87.0,94.0,88.6
c_avx_fixed_dimension_accumulate_matrix_multiply,17,19,405,4.7683716e-07,58.0,64.0,59.1
c_matrix_multiply,17,19,1215,4.1829551e-07,1888.0,1897.0,1890.9
c_opensal_matrix_multiply,17,19,1215,4.1829551e-07,1504.0,1522.0,1510.5
c_avx_fixed_dimension_matrix_multiply,17,19,1215,4.7776757e-07,290.0,307.0,295.5
c_avx_fixed_dimension_accumulate_matrix_multiply,17,19,1215,4.1829551e-07,183.0,200.0,189.1
c_matrix_multiply,17,19,3645,4.8054801e-07,5605.0,5619.0,5608.5
c_opensal_matrix_multiply,17,19,3645,4.8054801e-07,4523.0,4562.0,4538.5
c_avx_fixed_dimension_matrix_multiply,17,19,3645,3.7697288e-07,848.0,868.0,857.3
c_avx_fixed_dimension_accumulate_matrix_multiply,17,19,3645,4.8054801e-07,593.0,664.0,626.5
c_matrix_multiply,17,19,10935,7.1541092e-07,17092.0,17162.0,17108.7
c_opensal_matrix_multiply,17,19,10935,7.1541092e-07,14557.0,14729.0,14588.2
c_avx_fixed_dimension_matrix_multiply,17,19,10935,4.7706993e-07,2575.0,2686.0,2631.1
c_avx_fixed_dimension_accumulate_matrix_multiply,17,19,10935,7.1541092e-07,2209.0,2370.0,2243.8
c_matrix_multiply,17,19,32805,6.2229077e-07,53143.0,53336.0,53200.0
c_opensal_matrix_multiply,17,19,32805,6.2229077e-07,42612.0,43673.0,42755.9
c_avx_fixed_dimension_matrix_multiply,17,19,32805,4.7706993e-07,7755.0,8470.0,8267.3
c_avx_fixed_dimension_accumulate_matrix_multiply,17,19,32805,6.2229077e-07,10711.0,11556.0,10891.1
c_matrix_multiply,17,19,98415,6.2229077e-07,159038.0,162135.0,159784.9
c_opensal_matrix_multiply,17,19,98415,6.2229077e-07,143592.0,144899.0,143895.5
c_avx_fixed_dimension_matrix_multiply,17,19,98415,4.9151248e-07,22236.0,23751.0,23627.8
c_avx_fixed_dimension_accumulate_matrix_multiply,17,19,98415,6.2229077e-07,31261.0,31728.0,31321.3
c_matrix_multiply,17,20,5,3.5793818e-07,8.0,14.0,8.3
c_opensal_matrix_multiply,17,20,5,3.5793818e-07,6.0,13.0,6.7
c_avx_fixed_dimension_matrix_multiply,17,20,5,3.0135735e-07,3.0,10.0,3.2
c_avx_fixed_dimension_accumulate_matrix_multiply,17,20,5,3.5793818e-07,2.0,3.0,2.4
c_matrix_multiply,17,20,15,2.6656008e-07,24.0,31.0,24.4
c_opensal_matrix_multiply,17,20,15,2.6656008e-07,19.0,23.0,19.7
c_avx_fixed_dimension_matrix_multiply,17,20,15,2.4575624e-07,4.0,9.0,4.9
c_avx_fixed_dimension_accumulate_matrix_multiply,17,20,15,2.6656008e-07,3.0,8.0,3.6
c_matrix_multiply,17,20,45,3.7697288e-07,73.0,80.0,73.8
c_opensal_matrix_multiply,17,20,45,3.7697288e-07,58.0,69.0,58.4
c_avx_fixed_dimension_matrix_multiply,17,20,45,2.6656008e-07,12.0,20.0,12.3
c_avx_fixed_dimension_accumulate_matrix_multiply,17,20,45,3.7697288e-07,8.0,16.0,8.8
c_matrix_multiply,17,20,135,4.8811256e-07,217.0,222.0,218.5
c_opensal_matrix_multiply,17,20,135,4.8811256e-07,173.0,181.0,173.9
c_avx_fixed_dimension_matrix_multiply,17,20,135,3.6256091e-07,33.0,39.0,33.5
c_avx_fixed_dimension_accumulate_matrix_multiply,17,20,135,4.8811256e-07,23.0,30.0,24.3
c_matrix_multiply,17,20,405,5.9901924e-07,662.0,666.0,664.0
c_opensal_matrix_multiply,17,20,405,5.9901924e-07,524.0,534.0,526.3
c_avx_fixed_dimension_matrix_multiply,17,20,405,3.998401e-07,94.0,104.0,95.8
c_avx_fixed_dimension_accumulate_matrix_multiply,17,20,405,5.9901924e-07,67.0,76.0,69.6
c_matrix_multiply,17,20,1215,4.9151248e-07,1499.0,2182.0,1964.3
c_opensal_matrix_multiply,17,20,1215,4.9151248e-07,1584.0,1678.0,1590.1
c_avx_fixed_dimension_matrix_multiply,17,20,1215,3.5886748e-07,318.0,332.0,324.7
c_avx_fixed_dimension_accumulate_matrix_multiply,17,20,1215,4.9151248e-07,216.0,238.0,220.9
c_matrix_multiply,17,20,3645,4.9957794e-07,5351.0,6003.0,5959.5
c_opensal_matrix_multiply,17,20,3645,4.9957794e-07,4173.0,4805.0,4764.4
c_avx_fixed_dimension_matrix_multiply,17,20,3645,3.7697288e-07,702.0,1065.0,965.5
c_avx_fixed_dimension_accumulate_matrix_multiply,17,20,3645,4.9957794e-07,657.0,781.0,683.8
c_matrix_multiply,17,20,10935,7.1525574e-07,16843.0,18091.0,17824.5
c_opensal_matrix_multiply,17,20,10935,7.1525574e-07,13786.0,15401.0,15354.5
c_avx_fixed_dimension_matrix_multiply,17,20,10935,4.8054801e-07,2883.0,2980.0,2922.0
c_avx_fixed_dimension_accumulate_matrix_multiply,17,20,10935,7.1525574e-07,2405.0,4131.0,2551.5
c_matrix_multiply,17,20,32805,7.1587635e-07,53645.0,57059.0,56663.7
c_opensal_matrix_multiply,17,20,32805,7.1587635e-07,42858.0,44020.0,43033.0
c_avx_fixed_dimension_matrix_multiply,17,20,32805,4.9151248e-07,8676.0,8838.0,8740.0
c_avx_fixed_dimension_accumulate_matrix_multiply,17,20,32805,7.1587635e-07,10878.0,11230.0,11044.8
c_matrix_multiply,17,20,98415,7.1587635e-07,168175.0,170618.0,168432.8
c_opensal_matrix_multiply,17,20,98415,7.1587635e-07,151904.0,152818.0,152152.9
c_avx_fixed_dimension_matrix_multiply,17,20,98415,4.9151248e-07,25065.0,25360.0,25172.8
c_avx_fixed_dimension_accumulate_matrix_multiply,17,20,98415,7.1587635e-07,33026.0,33421.0,33067.2
c_matrix_multiply,18,2,5,5.9604645e-08,1.0,2.0,1.3
c_opensal_matrix_multiply,18,2,5,5.9604645e-08,1.0,2.0,1.2
c_avx_fixed_dimension_matrix_multiply,18,2,5,5.9604645e-08,0.0,7.0,0.5
c_avx_fixed_dimension_accumulate_matrix_multiply,18,2,5,5.9604645e-08,0.0,1.0,0.5
c_matrix_multiply,18,2,15,5.9720946e-08,3.0,4.0,3.5
c_opensal_matrix_multiply,18,2,15,5.9720946e-08,3.0,4.0,3.0
c_avx_fixed_dimension_matrix_multiply,18,2,15,5.9720946e-08,0.0,1.0,0.5
c_avx_fixed_dimension_accumulate_matrix_multiply,18,2,15,5.9720946e-08,0.0,10.0,0.7
c_matrix_multiply,18,2,45,4.2146848e-08,10.0,14.0,10.4
c_opensal_matrix_multiply,18,2,45,4.2146848e-08,8.0,15.0,9.0
c_avx_fixed_dimension_matrix_multiply,18,2,45,4.2146848e-08,1.0,2.0,1.0
c_avx_fixed_dimension_accumulate_matrix_multiply,18,2,45,4.2146848e-08,1.0,2.0,1.1
c_matrix_multiply,18,2,135,6.143906e-08,30.0,40.0,30.3
c_opensal_matrix_multiply,18,2,135,6.143906e-08,25.0,37.0,25.6
c_avx_fixed_dimension_matrix_multiply,18,2,135,6.143906e-08,2.0,3.0,2.5
c_avx_fixed_dimension_accumulate_matrix_multiply,18,2,135,6.143906e-08,3.0,4.0,3.0
c_matrix_multiply,18,2,405,6.0068501e-08,92.0,100.0,93.0
c_opensal_matrix_multiply,18,2,405,6.0068501e-08,75.0,80.0,75.5
c_avx_fixed_dimension_matrix_multiply,18,2,405,6.0068501e-08,7.0,9.0,7.6
c_avx_fixed_dimension_accumulate_matrix_multiply,18,2,405,6.0068501e-08,9.0,13.0,9.4
c_matrix_multiply,18,2,1215,6.143906e-08,276.0,282.0,277.8
c_opensal_matrix_multiply,18,2,1215,6.143906e-08,224.0,229.0,225.6
c_avx_fixed_dimension_matrix_multiply,18,2,1215,6.143906e-08,21.0,30.0,21.8
c_avx_fixed_dimension_accumulate_matrix_multiply,18,2,1215,6.143906e-08,26.0,34.0,27.3
c_matrix_multiply,18,2,3645,6.664002e-08,844.0,850.0,846.4
c_opensal_matrix_multiply,18,2,3645,6.664002e-08,684.0,688.0,686.4
c_avx_fixed_dimension_matrix_multiply,18,2,3645,6.664002e-08,67.0,76.0,68.3
c_avx_fixed_dimension_accumulate_matrix_multiply,18,2,3645,6.664002e-08,82.0,87.0,82.8
c_matrix_multiply,18,2,10935,6.664002e-08,2591.0,2664.0,2597.8
c_opensal_matrix_multiply,18,2,10935,6.664002e-08,2047.0,2065.0,2060.2
c_avx_fixed_dimension_matrix_multiply,18,2,10935,6.664002e-08,206.0,211.0,207.4
c_avx_fixed_dimension_accumulate_matrix_multiply,18,2,10935,6.664002e-08,252.0,257.0,253.4
c_matrix_multiply,18,2,32805,6.664002e-08,8544.0,8767.0,8649.4
c_opensal_matrix_multiply,18,2,32805,6.664002e-08,6189.0,6249.0,6199.2
c_avx_fixed_dimension_matrix_multiply,18,2,32805,6.664002e-08,630.0,660.0,635.5
c_avx_fixed_dimension_accumulate_matrix_multiply,18,2,32805,6.664002e-08,789.0,812.0,794.7
c_matrix_multiply,18,2,98415,1.20137e-07,32948.0,34351.0,33147.6
c_opensal_matrix_multiply,18,2,98415,1.20137e-07,18607.0,18706.0,18633.4
c_avx_fixed_dimension_matrix_multiply,18,2,98415,1.20137e-07,2012.0,2095.0,2043.9
c_avx_fixed_dimension_accumulate_matrix_multiply,18,2,98415,1.20137e-07,2373.0,2460.0,2392.6
c_matrix_multiply,18,3,5,5.9604645e-08,1.0,3.0,1.7
c_opensal_matrix_multiply,18,3,5,5.9604645e-08,1.0,2.0,1.5
c_avx_fixed_dimension_matrix_multiply,18,3,5,5.9604645e-08,0.0,1.0,0.5
c_avx_fixed_dimension_accumulate_matrix_multiply,18,3,5,5.9604645e-08,0.0,1.0,0.5
c_matrix_multiply,18,3,15,6.664002e-08,4.0,9.0,4.8
c_opensal_matrix_multiply,18,3,15,6.664002e-08,4.0,5.0,4.0
c_avx_fixed_dimension_matrix_multiply,18,3,15,6.664002e-08,0.0,2.0,0.7
c_avx_fixed_dimension_accumulate_matrix_multiply,18,3,15,6.664002e-08,0.0,2.0,0.7
c_matrix_multiply,18,3,45,6.664002e-08,13.0,27.0,13.7
c_opensal_matrix_multiply,18,3,45,6.664002e-08,11.0,17.0,11.9
c_avx_fixed_dimension_matrix_multiply,18,3,45,6.664002e-08,1.0,2.0,1.3
c_avx_fixed_dimension_accumulate_matrix_multiply,18,3,45,6.664002e-08,1.0,2.0,1.4
c_matrix_multiply,18,3,135,6.664002e-08,40.0,48.0,41.2
c_opensal_matrix_multiply,18,3,135,6.664002e-08,34.0,43.0,34.5
c_avx_fixed_dimension_matrix_multiply,18,3,135,6.664002e-08,3.0,4.0,3.4
c_avx_fixed_dimension_accumulate_matrix_multiply,18,3,135,6.664002e-08,4.0,5.0,4.2
c_matrix_multiply,18,3,405,1.2287812e-07,121.0,130.0,121.9
c_opensal_matrix_multiply,18,3,405,1.2287812e-07,102.0,109.0,102.5
c_avx_fixed_dimension_matrix_multiply,18,3,405,1.2287812e-07,9.0,14.0,9.6
c_avx_fixed_dimension_accumulate_matrix_multiply,18,3,405,1.2287812e-07,11.0,17.0,12.0
c_matrix_multiply,18,3,1215,1.20137e-07,370.0,374.0,371.1
c_opensal_matrix_multiply,18,3,1215,1.20137e-07,308.0,317.0,309.7
c_avx_fixed_dimension_matrix_multiply,18,3,1215,1.20137e-07,28.0,31.0,28.4
c_avx_fixed_dimension_accumulate_matrix_multiply,18,3,1215,1.20137e-07,34.0,42.0,36.0
c_matrix_multiply,18,3,3645,1.2287812e-07,1150.0,1423.0,1157.4
c_opensal_matrix_multiply,18,3,3645,1.2287812e-07,928.0,936.0,930.0
c_avx_fixed_dimension_matrix_multiply,18,3,3645,1.2287812e-07,86.0,95.0,87.3
c_avx_fixed_dimension_accumulate_matrix_multiply,18,3,3645,1.2287812e-07,103.0,113.0,105.3
c_matrix_multiply,18,3,10935,1.3328004e-07,3450.0,3465.0,3456.1
c_opensal_matrix_multiply,18,3,10935,1.3328004e-07,2787.0,2811.0,2790.7
c_avx_fixed_dimension_matrix_multiply,18,3,10935,1.3328004e-07,271.0,286.0,272.8
c_avx_fixed_dimension_accumulate_matrix_multiply,18,3,10935,1.3328004e-07,324.0,335.0,328.4
c_matrix_multiply,18,3,32805,1.2287812e-07,10997.0,11130.0,11041.0
c_opensal_matrix_multiply,18,3,32805,1.2287812e-07,8285.0,8322.0,8295.1
c_avx_fixed_dimension_matrix_multiply,18,3,32805,1.2287812e-07,838.0,880.0,851.8
c_avx_fixed_dimension_accumulate_matrix_multiply,18,3,32805,1.2287812e-07,1077.0,1129.0,1084.9
c_matrix_multiply,18,3,98415,1.2731557e-07,36958.0,42250.0,37205.9
c_opensal_matrix_multiply,18,3,98415,1.2731557e-07,24789.0,25484.0,25212.8
c_avx_fixed_dimension_matrix_multiply,18,3,98415,1.2731557e-07,2503.0,2694.0,2530.0
c_avx_fixed_dimension_accumulate_matrix_multiply,18,3,98415,1.2731557e-07,3098.0,3182.0,3139.6
c_matrix_multiply,18,4,5,1.1920929e-07,2.0,3.0,2.1
c_opensal_matrix_multiply,18,4,5,1.1920929e-07,1.0,2.0,1.9
c_avx_fixed_dimension_matrix_multiply,18,4,5,1.1920929e-07,0.0,1.0,0.8
c_avx_fixed_dimension_accumulate_matrix_multiply,18,4,5,1.1920929e-07,0.0,2.0,0.7
c_matrix_multiply,18,4,15,6.143906e-08,5.0,11.0,5.8
c_opensal_matrix_multiply,18,4,15,6.143906e-08,4.0,5.0,5.0
c_avx_fixed_dimension_matrix_multiply,18,4,15,6.143906e-08,0.0,1.0,1.0
c_avx_fixed_dimension_accumulate_matrix_multiply,18,4,15,6.143906e-08,0.0,8.0,1.0
c_matrix_multiply,18,4,45,6.664002e-08,17.0,22.0,17.5
c_opensal_matrix_multiply,18,4,45,6.664002e-08,14.0,20.0,14.8
c_avx_fixed_dimension_matrix_multiply,18,4,45,7.0288635e-08,1.0,3.0,2.0
c_avx_fixed_dimension_accumulate_matrix_multiply,18,4,45,6.664002e-08,1.0,3.0,2.0
c_matrix_multiply,18,4,135,1.2287812e-07,50.0,59.0,51.2
c_opensal_matrix_multiply,18,4,135,1.2287812e-07,42.0,49.0,42.9
c_avx_fixed_dimension_matrix_multiply,18,4,135,1.2287812e-07,4.0,11.0,4.5
c_avx_fixed_dimension_accumulate_matrix_multiply,18,4,135,1.2287812e-07,5.0,6.0,5.5
c_matrix_multiply,18,4,405,1.1944189e-07,151.0,155.0,151.9
c_opensal_matrix_multiply,18,4,405,1.1944189e-07,96.0,134.0,125.8
c_avx_fixed_dimension_matrix_multiply,18,4,405,1.1944189e-07,7.0,21.0,9.2
c_avx_fixed_dimension_accumulate_matrix_multiply,18,4,405,1.1944189e-07,16.0,22.0,17.0
c_matrix_multiply,18,4,1215,1.2287812e-07,281.0,584.0,407.0
c_opensal_matrix_multiply,18,4,1215,1.2287812e-07,387.0,391.0,388.3
c_avx_fixed_dimension_matrix_multiply,18,4,1215,1.2287812e-07,37.0,42.0,38.0
c_avx_fixed_dimension_accumulate_matrix_multiply,18,4,1215,1.2287812e-07,47.0,56.0,48.8
c_matrix_multiply,18,4,3645,1.3328004e-07,1409.0,1425.0,1413.6
c_opensal_matrix_multiply,18,4,3645,1.3328004e-07,1161.0,1167.0,1162.7
c_avx_fixed_dimension_matrix_multiply,18,4,3645,1.2287812e-07,112.0,119.0,113.5
c_avx_fixed_dimension_accumulate_matrix_multiply,18,4,3645,1.3328004e-07,143.0,148.0,144.3
c_matrix_multiply,18,4,10935,1.3328004e-07,4242.0,4261.0,4250.8
c_opensal_matrix_multiply,18,4,10935,1.3328004e-07,3498.0,3504.0,3500.4
c_avx_fixed_dimension_matrix_multiply,18,4,10935,1.2731557e-07,335.0,376.0,337.0
c_avx_fixed_dimension_accumulate_matrix_multiply,18,4,10935,1.3328004e-07,463.0,478.0,469.4
c_matrix_multiply,18,4,32805,1.3328004e-07,13636.0,14566.0,13709.3
c_opensal_matrix_multiply,18,4,32805,1.3328004e-07,10518.0,10563.0,10527.2
c_avx_fixed_dimension_matrix_multiply,18,4,32805,1.3328004e-07,1020.0,1056.0,1027.4
c_avx_fixed_dimension_accumulate_matrix_multiply,18,4,32805,1.3328004e-07,1666.0,1694.0,1680.3
c_matrix_multiply,18,4,98415,1.3328004e-07,44474.0,46537.0,44589.9
c_opensal_matrix_multiply,18,4,98415,1.3328004e-07,31775.0,33125.0,32177.4
c_avx_fixed_dimension_matrix_multiply,18,4,98415,1.3328004e-07,3225.0,3271.0,3238.7
c_avx_fixed_dimension_accumulate_matrix_multiply,18,4,98415,1.3328004e-07,4256.0,4469.0,4293.8
c_matrix_multiply,18,5,5,1.20137e-07,2.0,3.0,2.4
c_opensal_matrix_multiply,18,5,5,1.20137e-07,2.0,4.0,2.2
c_avx_fixed_dimension_matrix_multiply,18,5,5,1.20137e-07,0.0,1.0,0.7
c_avx_fixed_dimension_accumulate_matrix_multiply,18,5,5,1.20137e-07,0.0,1.0,0.8
c_matrix_multiply,18,5,15,1.1944189e-07,6.0,7.0,6.7
c_opensal_matrix_multiply,18,5,15,1.1944189e-07,5.0,15.0,6.1
c_avx_fixed_dimension_matrix_multiply,18,5,15,1.1944189e-07,0.0,1.0,0.9
c_avx_fixed_dimension_accumulate_matrix_multiply,18,5,15,1.1944189e-07,1.0,2.0,1.0
c_matrix_multiply,18,5,45,1.2128666e-07,20.0,28.0,21.1
c_opensal_matrix_multiply,18,5,45,1.2128666e-07,17.0,20.0,17.6
c_avx_fixed_dimension_matrix_multiply,18,5,45,1.20137e-07,1.0,2.0,2.0
c_avx_fixed_dimension_accumulate_matrix_multiply,18,5,45,1.2128666e-07,2.0,4.0,2.4
c_matrix_multiply,18,5,135,1.2287812e-07,61.0,65.0,61.4
c_opensal_matrix_multiply,18,5,135,1.2287812e-07,51.0,58.0,51.9
c_avx_fixed_dimension_matrix_multiply,18,5,135,1.20137e-07,5.0,15.0,5.4
c_avx_fixed_dimension_accumulate_matrix_multiply,18,5,135,1.2287812e-07,6.0,12.0,6.3
c_matrix_multiply,18,5,405,1.7885273e-07,181.0,192.0,182.0
c_opensal_matrix_multiply,18,5,405,1.7885273e-07,153.0,179.0,154.8
c_avx_fixed_dimension_matrix_multiply,18,5,405,1.2287812e-07,14.0,22.0,15.0
c_avx_fixed_dimension_accumulate_matrix_multiply,18,5,405,1.7885273e-07,18.0,24.0,19.3
c_matrix_multiply,18,5,1215,1.3328004e-07,564.0,574.0,566.8
c_opensal_matrix_multiply,18,5,1215,1.3328004e-07,468.0,474.0,469.5
c_avx_fixed_dimension_matrix_multiply,18,5,1215,1.3328004e-07,43.0,51.0,44.2
c_avx_fixed_dimension_accumulate_matrix_multiply,18,5,1215,1.3328004e-07,54.0,66.0,57.0
c_matrix_multiply,18,5,3645,1.3328004e-07,1683.0,1786.0,1688.7
